num_events,num_failed_logins,num_commands,num_unique_commands,num_downloads,num_uploads,session_duration,label
5,1,0,0,0,0,1.16672,0
5,1,0,0,0,0,1.165365,0
5,1,0,0,0,0,1.570921,0
5,1,0,0,0,0,1.23049,0
5,1,0,0,0,0,1.171066,0
5,1,0,0,0,0,1.165842,0
5,1,0,0,0,0,1.548019,0
5,1,0,0,0,0,1.568886,0
5,1,0,0,0,0,1.204742,0
5,1,0,0,0,0,1.164018,0
5,1,0,0,0,0,1.586606,0
2,0,0,0,0,0,30.945671,0
5,1,0,0,0,0,1.167468,0
5,1,0,0,0,0,1.572935,0
5,1,0,0,0,0,1.171313,0
5,1,0,0,0,0,1.579833,0
5,1,0,0,0,0,1.166662,0
5,1,0,0,0,0,1.191482,0
5,1,0,0,0,0,1.167348,0
5,1,0,0,0,0,1.572609,0
5,1,0,0,0,0,1.166412,0
5,1,0,0,0,0,1.5735839999999999,0
5,1,0,0,0,0,1.169707,0
5,1,0,0,0,0,1.227509,0
5,1,0,0,0,0,1.588591,0
5,1,0,0,0,0,1.16625,0
5,1,0,0,0,0,1.569207,0
5,1,0,0,0,0,1.171447,0
5,1,0,0,0,0,1.172664,0
5,1,0,0,0,0,1.164233,0
2,0,0,0,0,0,0.179945,0
5,1,0,0,0,0,1.16498,0
5,1,0,0,0,0,1.583408,0
5,1,0,0,0,0,1.197591,0
5,1,0,0,0,0,1.583159,0
5,1,0,0,0,0,1.170899,0
5,1,0,0,0,0,1.576179,0
5,1,0,0,0,0,1.196539,0
5,1,0,0,0,0,1.1773069999999999,0
5,1,0,0,0,0,1.591272,0
5,1,0,0,0,0,1.196992,0
5,1,0,0,0,0,1.167741,0
5,1,0,0,0,0,1.5750549999999999,0
5,1,0,0,0,0,1.173712,0
5,1,0,0,0,0,1.711749,0
5,1,0,0,0,0,1.167603,0
5,1,0,0,0,0,1.5811359999999999,0
5,1,0,0,0,0,1.166746,0
5,1,0,0,0,0,1.571718,0
5,0,0,0,0,0,0.394321,0
5,1,0,0,0,0,1.173028,0
5,1,0,0,0,0,1.5708769999999999,0
5,1,0,0,0,0,1.164956,0
5,1,0,0,0,0,1.201187,0
5,1,0,0,0,0,1.6984409999999999,0
5,1,0,0,0,0,1.19616,0
5,1,0,0,0,0,1.592624,0
5,1,0,0,0,0,1.28558,0
5,1,0,0,0,0,1.166785,0
5,1,0,0,0,0,1.1763919999999999,0
5,1,0,0,0,0,1.948998,0
5,1,0,0,0,0,1.202771,0
5,1,0,0,0,0,1.5806689999999999,0
5,1,0,0,0,0,1.555024,0
5,1,0,0,0,0,1.196647,0
5,1,0,0,0,0,1.5786289999999998,0
5,1,0,0,0,0,1.168405,0
5,1,0,0,0,0,1.178468,0
5,1,0,0,0,0,1.9056250000000001,0
5,1,0,0,0,0,1.174153,0
5,1,0,0,0,0,1.648137,0
5,1,0,0,0,0,1.168063,0
5,1,0,0,0,0,1.219135,0
5,1,0,0,0,0,1.923747,0
2,0,0,0,0,0,0.220115,0
5,1,0,0,0,0,1.186969,0
5,1,0,0,0,0,1.5863209999999999,0
5,1,0,0,0,0,1.166959,0
5,1,0,0,0,0,1.588204,0
5,1,0,0,0,0,1.168558,0
5,1,0,0,0,0,1.709446,0
5,1,0,0,0,0,1.173182,0
5,1,0,0,0,0,1.174756,0
5,1,0,0,0,0,1.571981,0
5,1,0,0,0,0,1.195889,0
5,1,0,0,0,0,1.5765989999999999,0
5,1,0,0,0,0,1.176309,0
2,0,0,0,0,0,13.589921,0
5,1,0,0,0,0,1.5783420000000001,0
5,1,0,0,0,0,1.177699,0
5,1,0,0,0,0,1.165536,0
5,1,0,0,0,0,1.1643,0
5,1,0,0,0,0,1.584058,0
5,1,0,0,0,0,1.573348,0
5,1,0,0,0,0,1.165917,0
5,1,0,0,0,0,1.5706769999999999,0
5,1,0,0,0,0,2.117457,0
5,1,0,0,0,0,1.1677170000000001,0
5,1,0,0,0,0,1.1709749999999999,0
5,1,0,0,0,0,1.583316,0
5,1,0,0,0,0,1.163783,0
5,1,0,0,0,0,1.5695869999999998,0
5,1,0,0,0,0,1.205459,0
4,0,0,0,0,0,15.749062,0
5,1,0,0,0,0,1.596616,0
5,1,0,0,0,0,1.196426,0
5,1,0,0,0,0,1.179814,0
5,1,0,0,0,0,1.5734050000000002,0
5,1,0,0,0,0,1.164172,0
5,1,0,0,0,0,1.7003089999999998,0
5,1,0,0,0,0,1.184144,0
4,0,0,0,0,0,0.669571,0
5,1,0,0,0,0,1.569773,0
5,1,0,0,0,0,1.192978,0
5,1,0,0,0,0,1.176296,0
5,1,0,0,0,0,1.69015,0
5,1,0,0,0,0,1.244158,0
5,1,0,0,0,0,1.164252,0
5,1,0,0,0,0,1.5682209999999999,0
5,1,0,0,0,0,1.168924,0
5,1,0,0,0,0,1.5735329999999998,0
5,1,0,0,0,0,1.206402,0
5,1,0,0,0,0,1.168423,0
5,1,0,0,0,0,2.09987,0
5,1,0,0,0,0,1.166542,0
5,1,0,0,0,0,1.575996,0
5,1,0,0,0,0,1.164966,0
5,1,0,0,0,0,1.5776430000000001,0
5,1,0,0,0,0,1.16599,0
5,1,0,0,0,0,1.577984,0
5,1,0,0,0,0,1.269358,0
5,1,0,0,0,0,1.176986,0
5,1,0,0,0,0,1.711195,0
5,1,0,0,0,0,1.173206,0
5,1,0,0,0,0,1.572945,0
5,1,0,0,0,0,1.17023,0
2,0,0,0,0,0,13.84128,0
5,1,0,0,0,0,1.578077,0
5,1,0,0,0,0,1.168149,0
5,1,0,0,0,0,1.246982,0
5,1,0,0,0,0,1.577433,0
5,1,0,0,0,0,1.171027,0
5,1,0,0,0,0,1.571447,0
5,1,0,0,0,0,1.166591,0
5,1,0,0,0,0,1.570924,0
5,1,0,0,0,0,1.170035,0
5,1,0,0,0,0,1.581801,0
5,1,0,0,0,0,1.167046,0
5,1,0,0,0,0,2.059054,0
5,1,0,0,0,0,1.167104,0
5,1,0,0,0,0,1.686181,0
5,1,0,0,0,0,1.195793,0
5,1,0,0,0,0,1.579637,0
5,1,0,0,0,0,1.168745,0
5,1,0,0,0,0,1.57355,0
5,1,0,0,0,0,1.175038,0
5,1,0,0,0,0,1.169599,0
5,1,0,0,0,0,1.577433,0
5,1,0,0,0,0,1.172014,0
5,1,0,0,0,0,1.577452,0
5,1,0,0,0,0,1.167539,0
5,1,0,0,0,0,1.5858940000000001,0
5,1,0,0,0,0,1.1660840000000001,0
2,0,0,0,0,0,13.362589,0
5,1,0,0,0,0,1.163442,0
5,1,0,0,0,0,1.583103,0
5,1,0,0,0,0,1.17028,0
5,1,0,0,0,0,1.5703209999999999,0
5,1,0,0,0,0,1.167666,0
5,1,0,0,0,0,1.571809,0
5,1,0,0,0,0,1.1720329999999999,0
5,1,0,0,0,0,1.196238,0
5,1,0,0,0,0,1.583209,0
5,1,0,0,0,0,2.071106,0
5,1,0,0,0,0,1.1915689999999999,0
5,1,0,0,0,0,1.241064,0
5,1,0,0,0,0,1.569639,0
5,1,0,0,0,0,1.199637,0
5,1,0,0,0,0,1.693616,0
5,1,0,0,0,0,1.299878,0
5,1,0,0,0,0,1.583961,0
5,1,0,0,0,0,1.228499,0
5,1,0,0,0,0,1.166806,0
5,1,0,0,0,0,1.5691199999999998,0
5,1,0,0,0,0,1.574386,0
5,1,0,0,0,0,1.168615,0
5,1,0,0,0,0,1.570974,0
5,1,0,0,0,0,1.193109,0
5,1,0,0,0,0,1.572464,0
5,1,0,0,0,0,1.181591,0
5,1,0,0,0,0,1.201134,0
5,1,0,0,0,0,1.574222,0
5,1,0,0,0,0,1.176427,0
5,1,0,0,0,0,1.57698,0
5,1,0,0,0,0,1.178166,0
5,1,0,0,0,0,1.829891,0
5,1,0,0,0,0,1.163245,0
5,1,0,0,0,0,1.166063,0
5,1,0,0,0,0,2.055957,0
5,1,0,0,0,0,1.594277,0
2,0,0,0,0,0,31.990273,0
5,1,0,0,0,0,1.170958,0
5,1,0,0,0,0,1.5909170000000001,0
5,1,0,0,0,0,1.200311,0
5,1,0,0,0,0,1.19716,0
5,1,0,0,0,0,1.570834,0
5,1,0,0,0,0,1.176064,0
5,1,0,0,0,0,1.5712869999999999,0
5,1,0,0,0,0,1.169268,0
5,1,0,0,0,0,1.59449,0
5,1,0,0,0,0,1.1669990000000001,0
5,1,0,0,0,0,1.166879,0
5,1,0,0,0,0,1.574578,0
5,1,0,0,0,0,1.5478610000000002,0
5,1,0,0,0,0,1.168941,0
5,1,0,0,0,0,1.57281,0
5,1,0,0,0,0,1.238481,0
5,1,0,0,0,0,1.576807,0
5,1,0,0,0,0,1.1688830000000001,0
2,0,0,0,0,0,24.537237,0
5,1,0,0,0,0,1.572511,0
3,0,0,0,0,0,120.002396,0
5,1,0,0,0,0,1.216859,0
5,1,0,0,0,0,1.169557,0
5,1,0,0,0,0,1.781616,0
3,0,0,0,0,0,56.860693,0
5,1,0,0,0,0,2.060682,0
3,0,0,0,0,0,120.006349,0
5,1,0,0,0,0,1.5851250000000001,0
5,1,0,0,0,0,1.589022,0
2,0,0,0,0,0,120.002105,0
3,0,0,0,0,0,120.010677,0
5,1,0,0,0,0,1.573594,0
5,1,0,0,0,0,1.693433,0
2,0,0,0,0,0,0.035321,0
5,1,0,0,0,0,1.7025169999999998,0
5,1,0,0,0,0,1.181094,0
5,1,0,0,0,0,1.5785360000000002,0
5,1,0,0,0,0,1.164795,0
5,1,0,0,0,0,1.203978,0
5,1,0,0,0,0,1.573849,0
5,1,0,0,0,0,1.168942,0
5,1,0,0,0,0,1.239182,0
5,1,0,0,0,0,1.574389,0
5,1,0,0,0,0,1.570694,0
5,1,0,0,0,0,1.193425,0
5,1,0,0,0,0,1.169865,0
5,1,0,0,0,0,1.568154,0
5,1,0,0,0,0,1.172264,0
5,1,0,0,0,0,1.576842,0
5,1,0,0,0,0,1.200354,0
5,1,0,0,0,0,2.077063,0
5,1,0,0,0,0,1.603643,0
5,1,0,0,0,0,1.167089,0
5,1,0,0,0,0,1.211131,0
5,1,0,0,0,0,1.577484,0
5,1,0,0,0,0,1.168409,0
5,1,0,0,0,0,1.5774,0
5,1,0,0,0,0,1.170064,0
5,1,0,0,0,0,1.18021,0
5,1,0,0,0,0,1.584876,0
5,1,0,0,0,0,1.166918,0
5,1,0,0,0,0,2.042107,0
5,1,0,0,0,0,1.202744,0
5,1,0,0,0,0,1.168123,0
5,1,0,0,0,0,1.576741,0
5,1,0,0,0,0,1.168292,0
5,1,0,0,0,0,1.573918,0
5,1,0,0,0,0,1.16941,0
5,1,0,0,0,0,1.2079900000000001,0
5,1,0,0,0,0,1.57331,0
5,1,0,0,0,0,1.198635,0
5,1,0,0,0,0,1.578134,0
5,1,0,0,0,0,1.190665,0
5,1,0,0,0,0,1.651972,0
5,1,0,0,0,0,1.201013,0
5,1,0,0,0,0,1.572492,0
5,1,0,0,0,0,1.198384,0
5,1,0,0,0,0,2.074274,0
5,1,0,0,0,0,1.575368,0
5,1,0,0,0,0,1.181607,0
5,1,0,0,0,0,1.173205,0
5,1,0,0,0,0,1.690413,0
5,1,0,0,0,0,1.221123,0
5,1,0,0,0,0,1.571647,0
5,1,0,0,0,0,1.232281,0
5,1,0,0,0,0,1.6857389999999999,0
5,1,0,0,0,0,1.236067,0
5,1,0,0,0,0,1.24106,0
5,1,0,0,0,0,1.5807630000000001,0
5,1,0,0,0,0,1.199213,0
5,1,0,0,0,0,1.578674,0
5,1,0,0,0,0,1.200752,0
5,1,0,0,0,0,1.168221,0
5,1,0,0,0,0,1.580776,0
5,1,0,0,0,0,1.308136,0
5,1,0,0,0,0,1.601483,0
5,1,0,0,0,0,1.166812,0
5,1,0,0,0,0,1.26607,0
5,1,0,0,0,0,1.64935,0
5,1,0,0,0,0,1.1694849999999999,0
5,1,0,0,0,0,1.5823610000000001,0
5,1,0,0,0,0,1.166002,0
5,1,0,0,0,0,2.128832,0
5,1,0,0,0,0,1.172625,0
5,1,0,0,0,0,1.5779480000000001,0
5,1,0,0,0,0,1.574127,0
5,1,0,0,0,0,1.38346,0
5,1,0,0,0,0,1.573201,0
5,1,0,0,0,0,1.196065,0
4,0,0,0,0,0,0.620699,0
5,1,0,0,0,0,1.187014,0
5,1,0,0,0,0,1.5717349999999999,0
5,1,0,0,0,0,1.195492,0
5,1,0,0,0,0,1.689894,0
5,1,0,0,0,0,1.167073,0
5,1,0,0,0,0,1.167944,0
5,1,0,0,0,0,1.5767630000000001,0
5,1,0,0,0,0,1.235235,0
5,1,0,0,0,0,1.165868,0
5,1,0,0,0,0,1.729981,0
5,1,0,0,0,0,1.190307,0
5,1,0,0,0,0,1.202786,0
5,1,0,0,0,0,1.580429,0
5,1,0,0,0,0,1.167292,0
5,1,0,0,0,0,1.586144,0
5,1,0,0,0,0,1.16634,0
5,1,0,0,0,0,1.181418,0
5,1,0,0,0,0,1.932898,0
5,1,0,0,0,0,1.211096,0
5,1,0,0,0,0,1.5734569999999999,0
2,0,0,0,0,0,13.574792,0
5,1,0,0,0,0,1.202267,0
5,1,0,0,0,0,2.067625,0
5,1,0,0,0,0,1.5732490000000001,0
5,1,0,0,0,0,1.1820330000000001,0
5,1,0,0,0,0,1.205286,0
5,1,0,0,0,0,1.573637,0
5,1,0,0,0,0,1.17326,0
5,1,0,0,0,0,1.581233,0
5,1,0,0,0,0,1.187948,0
5,1,0,0,0,0,1.6458460000000001,0
5,1,0,0,0,0,1.173551,0
5,1,0,0,0,0,1.577385,0
5,1,0,0,0,0,1.197233,0
5,1,0,0,0,0,1.684551,0
5,1,0,0,0,0,1.1678600000000001,0
5,1,0,0,0,0,1.172048,0
5,1,0,0,0,0,1.5862910000000001,0
5,1,0,0,0,0,1.166987,0
5,1,0,0,0,0,1.580865,0
5,1,0,0,0,0,1.235637,0
2,0,0,0,0,0,31.113525,0
5,1,0,0,0,0,1.17757,0
5,1,0,0,0,0,1.582998,0
5,1,0,0,0,0,1.267253,0
5,1,0,0,0,0,1.583793,0
5,1,0,0,0,0,1.167197,0
5,1,0,0,0,0,1.171812,0
5,1,0,0,0,0,1.576535,0
5,1,0,0,0,0,2.032296,0
5,1,0,0,0,0,1.195806,0
5,1,0,0,0,0,1.575183,0
5,1,0,0,0,0,1.165709,0
5,1,0,0,0,0,1.210443,0
5,1,0,0,0,0,1.576168,0
5,1,0,0,0,0,1.1916,0
5,1,0,0,0,0,1.571838,0
5,1,0,0,0,0,1.170709,0
5,1,0,0,0,0,1.2146569999999999,0
5,1,0,0,0,0,1.574222,0
5,1,0,0,0,0,1.166991,0
5,1,0,0,0,0,1.545453,0
5,1,0,0,0,0,1.585349,0
5,1,0,0,0,0,1.1662569999999999,0
5,1,0,0,0,0,1.206064,0
5,1,0,0,0,0,1.577271,0
5,1,0,0,0,0,1.176984,0
2,0,0,0,0,0,31.602443,0
5,1,0,0,0,0,1.769001,0
5,1,0,0,0,0,1.184783,0
5,1,0,0,0,0,1.167895,0
5,1,0,0,0,0,1.5725479999999998,0
5,1,0,0,0,0,1.194037,0
5,1,0,0,0,0,1.5726010000000001,0
5,1,0,0,0,0,1.192674,0
5,1,0,0,0,0,1.5713279999999998,0
2,0,0,0,0,0,15.116138,0
5,1,0,0,0,0,2.067316,0
5,1,0,0,0,0,1.16781,0
5,1,0,0,0,0,1.573626,0
5,1,0,0,0,0,1.198025,0
2,0,0,0,0,0,9.896832,0
5,1,0,0,0,0,1.571781,0
5,1,0,0,0,0,1.17375,0
5,1,0,0,0,0,1.167038,0
5,1,0,0,0,0,1.577448,0
5,1,0,0,0,0,1.168448,0
5,1,0,0,0,0,1.588902,0
5,1,0,0,0,0,1.192379,0
5,1,0,0,0,0,1.171491,0
5,1,0,0,0,0,1.5765630000000002,0
5,1,0,0,0,0,1.227622,0
5,1,0,0,0,0,1.582503,0
5,1,0,0,0,0,1.551711,0
5,1,0,0,0,0,1.593879,0
5,1,0,0,0,0,1.575083,0
5,1,0,0,0,0,1.697682,0
5,1,0,0,0,0,1.678245,0
5,1,0,0,0,0,2.033272,0
5,1,0,0,0,0,1.5829710000000001,0
5,1,0,0,0,0,1.5738379999999998,0
5,1,0,0,0,0,1.589977,0
5,1,0,0,0,0,1.5746,0
5,1,0,0,0,0,1.578166,0
5,1,0,0,0,0,1.576641,0
5,1,0,0,0,0,1.5815519999999998,0
5,1,0,0,0,0,1.572211,0
5,1,0,0,0,0,1.540292,0
5,1,0,0,0,0,1.6826699999999999,0
5,1,0,0,0,0,1.59005,0
5,1,0,0,0,0,2.023031,0
5,1,0,0,0,0,1.585436,0
5,1,0,0,0,0,1.570427,0
5,1,0,0,0,0,1.631167,0
5,1,0,0,0,0,1.5759919999999998,0
5,1,0,0,0,0,1.595123,0
5,1,0,0,0,0,1.581183,0
5,1,0,0,0,0,2.259434,0
5,1,0,0,0,0,1.574749,0
5,1,0,0,0,0,1.579392,0
5,1,0,0,0,0,1.5753979999999999,0
5,1,0,0,0,0,1.583156,0
5,1,0,0,0,0,1.569442,0
5,1,0,0,0,0,2.073622,0
2,0,0,0,0,0,12.494359,0
5,1,0,0,0,0,1.71327,0
5,1,0,0,0,0,1.581025,0
2,0,0,0,0,0,12.680185,0
2,0,0,0,0,0,12.871627,0
5,1,0,0,0,0,1.5858379999999999,0
2,0,0,0,0,0,12.675898,0
2,0,0,0,0,0,12.806637,0
2,0,0,0,0,0,12.677712,0
5,1,0,0,0,0,1.590372,0
2,0,0,0,0,0,12.791054,0
2,0,0,0,0,0,12.589242,0
5,1,0,0,0,0,1.580581,0
2,0,0,0,0,0,13.290994,0
2,0,0,0,0,0,12.752769,0
2,0,0,0,0,0,12.813128,0
2,0,0,0,0,0,12.639756,0
5,1,0,0,0,0,1.581057,0
2,0,0,0,0,0,12.689302,0
2,0,0,0,0,0,12.644187,0
5,1,0,0,0,0,1.5949710000000001,0
2,0,0,0,0,0,12.858937,0
2,0,0,0,0,0,12.606145,0
2,0,0,0,0,0,12.875876,0
5,1,0,0,0,0,1.59178,0
2,0,0,0,0,0,13.608007,0
2,0,0,0,0,0,12.537703,0
5,1,0,0,0,0,1.5929929999999999,0
5,1,0,0,0,0,1.442753,0
5,1,0,0,0,0,1.576577,0
5,1,0,0,0,0,1.583661,0
5,1,0,0,0,0,2.106958,0
5,1,0,0,0,0,1.572193,0
5,1,0,0,0,0,1.5589840000000001,0
5,1,0,0,0,0,1.575675,0
5,1,0,0,0,0,1.5737839999999998,0
5,1,0,0,0,0,1.575234,0
5,1,0,0,0,0,1.5763660000000002,0
5,1,0,0,0,0,1.581295,0
5,1,0,0,0,0,2.013494,0
2,0,0,0,0,0,0.241496,0
3,1,0,0,0,0,0.874332,0
5,1,0,0,0,0,1.683118,0
5,1,0,0,0,0,1.574293,0
5,1,0,0,0,0,1.583474,0
5,1,0,0,0,0,2.150579,0
5,1,0,0,0,0,1.57512,0
5,1,0,0,0,0,1.586228,0
5,1,0,0,0,0,1.6821739999999998,0
5,1,0,0,0,0,1.578458,0
5,1,0,0,0,0,1.576525,0
5,1,0,0,0,0,1.737609,0
5,1,0,0,0,0,1.685768,0
5,1,0,0,0,0,1.580984,0
5,1,0,0,0,0,1.5914009999999998,0
5,1,0,0,0,0,1.571526,0
5,1,0,0,0,0,2.11226,0
5,1,0,0,0,0,1.573168,0
5,1,0,0,0,0,1.683582,0
4,0,0,0,0,0,4.114238,0
5,1,0,0,0,0,1.5715919999999999,0
5,1,0,0,0,0,1.571836,0
5,1,0,0,0,0,1.575874,0
5,1,0,0,0,0,1.588001,0
5,1,0,0,0,0,1.569489,0
5,1,0,0,0,0,1.574744,0
5,1,0,0,0,0,1.580652,0
5,1,0,0,0,0,1.5882429999999998,0
5,1,0,0,0,0,2.099373,0
5,1,0,0,0,0,1.582944,0
5,1,0,0,0,0,1.847782,0
5,1,0,0,0,0,1.5824500000000001,0
5,1,0,0,0,0,11.98639,0
5,1,0,0,0,0,11.098041,0
5,1,0,0,0,0,12.391687,0
5,1,0,0,0,0,1.597656,0
5,1,0,0,0,0,11.650584,0
5,1,0,0,0,0,10.684975,0
5,1,0,0,0,0,1.227155,0
5,1,0,0,0,0,1.681759,0
5,1,0,0,0,0,10.712316,0
5,1,0,0,0,0,12.968183,0
5,1,0,0,0,0,12.212399,0
5,1,0,0,0,0,1.590585,0
5,1,0,0,0,0,10.55256,0
5,1,0,0,0,0,11.890983,0
5,1,0,0,0,0,10.277749,0
5,1,0,0,0,0,1.574423,0
5,1,0,0,0,0,1.546395,0
5,1,0,0,0,0,11.60859,0
5,1,0,0,0,0,13.510958,0
5,1,0,0,0,0,1.581337,0
5,1,0,0,0,0,10.893425,0
5,1,0,0,0,0,9.556232,0
5,1,0,0,0,0,10.981517,0
5,1,0,0,0,0,11.048727,0
5,1,0,0,0,0,1.57277,0
5,1,0,0,0,0,12.27807,0
5,1,0,0,0,0,11.433576,0
5,1,0,0,0,0,1.57815,0
5,1,0,0,0,0,10.802507,0
5,1,0,0,0,0,2.044321,0
5,1,0,0,0,0,1.574554,0
5,1,0,0,0,0,1.570026,0
5,1,0,0,0,0,1.5678969999999999,0
5,1,0,0,0,0,1.578974,0
4,0,0,0,0,0,3.219832,0
5,1,0,0,0,0,1.579214,0
5,1,0,0,0,0,1.58181,0
5,1,0,0,0,0,1.741064,0
5,1,0,0,0,0,1.58393,0
5,1,0,0,0,0,1.560622,0
5,1,0,0,0,0,1.585043,0
5,1,0,0,0,0,1.5845150000000001,0
5,1,0,0,0,0,2.030847,0
5,1,0,0,0,0,1.581808,0
5,1,0,0,0,0,1.5813700000000002,0
4,0,0,0,0,0,10.000015,0
5,1,0,0,0,0,1.5761129999999999,0
5,1,0,0,0,0,1.568729,0
5,1,0,0,0,0,1.584471,0
5,1,0,0,0,0,1.5799729999999998,0
5,1,0,0,0,0,1.682612,0
5,1,0,0,0,0,1.245696,0
5,1,0,0,0,0,1.571288,0
5,1,0,0,0,0,1.5806550000000001,0
5,1,0,0,0,0,1.573362,0
5,1,0,0,0,0,2.073914,0
5,1,0,0,0,0,1.5364710000000001,0
5,1,0,0,0,0,1.5738020000000001,0
5,1,0,0,0,0,1.580387,0
5,1,0,0,0,0,1.5762450000000001,0
5,1,0,0,0,0,1.5816379999999999,0
5,1,0,0,0,0,1.5725289999999998,0
5,1,0,0,0,0,1.600648,0
5,1,0,0,0,0,1.5791849999999998,0
5,1,0,0,0,0,1.574581,0
5,1,0,0,0,0,1.578802,0
5,1,0,0,0,0,1.680137,0
5,1,0,0,0,0,2.096714,0
5,1,0,0,0,0,1.58904,0
5,1,0,0,0,0,1.5890659999999999,0
5,1,0,0,0,0,1.544105,0
5,1,0,0,0,0,1.571232,0
5,1,0,0,0,0,1.5722939999999999,0
5,1,0,0,0,0,1.575603,0
5,1,0,0,0,0,1.5753810000000001,0
5,1,0,0,0,0,1.6856170000000001,0
5,1,0,0,0,0,1.582789,0
5,1,0,0,0,0,1.573369,0
5,1,0,0,0,0,1.573538,0
5,1,0,0,0,0,1.230088,0
5,1,0,0,0,0,2.069509,0
5,1,0,0,0,0,1.576146,0
5,1,0,0,0,0,1.580031,0
5,1,0,0,0,0,1.5914899999999998,0
5,1,0,0,0,0,1.58311,0
5,1,0,0,0,0,1.547421,0
5,1,0,0,0,0,1.5750600000000001,0
5,1,0,0,0,0,1.573522,0
5,1,0,0,0,0,1.5880809999999999,0
5,1,0,0,0,0,1.5745689999999999,0
5,1,0,0,0,0,1.574003,0
3,0,0,0,0,0,0.001185,0
3,0,0,0,0,0,0.00148,0
3,0,0,0,0,0,0.001254,0
3,0,0,0,0,0,0.007722,0
3,0,0,0,0,0,0.001586,0
3,0,0,0,0,0,0.001719,0
3,0,0,0,0,0,0.001469,0
3,0,0,0,0,0,0.001698,0
3,0,0,0,0,0,0.002084,0
3,0,0,0,0,0,0.001431,0
3,0,0,0,0,0,0.001395,0
3,0,0,0,0,0,0.001361,0
5,1,0,0,0,0,1.568372,0
5,1,0,0,0,0,2.036995,0
5,1,0,0,0,0,1.5888149999999999,0
5,1,0,0,0,0,1.577919,0
2,0,0,0,0,0,33.71375,0
5,1,0,0,0,0,1.681478,0
5,1,0,0,0,0,1.5811190000000002,0
5,1,0,0,0,0,1.579958,0
5,1,0,0,0,0,1.5847280000000001,0
5,1,0,0,0,0,1.573615,0
5,1,0,0,0,0,1.569655,0
2,0,0,0,0,0,12.59608,0
5,1,0,0,0,0,1.575747,0
2,0,0,0,0,0,12.592053,0
2,0,0,0,0,0,12.739584,0
5,1,0,0,0,0,1.579443,0
2,0,0,0,0,0,12.700233,0
2,0,0,0,0,0,12.740599,0
5,1,0,0,0,0,2.100411,0
2,0,0,0,0,0,12.848594,0
5,1,0,0,0,0,1.938097,0
2,0,0,0,0,0,12.673631,0
2,0,0,0,0,0,12.636716,0
5,1,0,0,0,0,1.575032,0
2,0,0,0,0,0,12.806495,0
2,0,0,0,0,0,12.531454,0
2,0,0,0,0,0,12.819367,0
5,1,0,0,0,0,1.229652,0
5,1,0,0,0,0,1.57187,0
2,0,0,0,0,0,12.719561,0
2,0,0,0,0,0,12.756751,0
5,1,0,0,0,0,1.5783,0
2,0,0,0,0,0,12.744895,0
2,0,0,0,0,0,12.539914,0
2,0,0,0,0,0,12.753928,0
5,1,0,0,0,0,1.586353,0
2,0,0,0,0,0,12.854212,0
2,0,0,0,0,0,12.560388,0
5,1,0,0,0,0,1.587516,0
2,0,0,0,0,0,12.815761,0
2,0,0,0,0,0,12.624039,0
2,0,0,0,0,0,12.878125,0
5,1,0,0,0,0,1.572621,0
2,0,0,0,0,0,12.711715,0
2,0,0,0,0,0,12.686115000000001,0
5,1,0,0,0,0,1.588482,0
2,0,0,0,0,0,12.555698,0
5,1,0,0,0,0,1.16656,0
5,1,0,0,0,0,1.597723,0
5,1,0,0,0,0,1.16704,0
5,1,0,0,0,0,1.165437,0
5,1,0,0,0,0,1.588894,0
5,1,0,0,0,0,1.164998,0
5,1,0,0,0,0,2.019972,0
5,1,0,0,0,0,1.590797,0
5,1,0,0,0,0,1.166812,0
5,1,0,0,0,0,1.179887,0
5,1,0,0,0,0,1.704319,0
5,1,0,0,0,0,1.164213,0
5,1,0,0,0,0,1.5716459999999999,0
5,1,0,0,0,0,1.204587,0
5,1,0,0,0,0,1.1955580000000001,0
5,1,0,0,0,0,1.573121,0
5,1,0,0,0,0,1.200609,0
2,0,0,0,0,0,15.1196,0
5,1,0,0,0,0,1.577531,0
5,1,0,0,0,0,1.183648,0
2,0,0,0,0,0,3.884918,0
2,0,0,0,0,0,10.068639,0
5,1,0,0,0,0,1.17246,0
5,1,0,0,0,0,1.572019,0
5,1,0,0,0,0,1.1980439999999999,0
5,1,0,0,0,0,1.570709,0
5,1,0,0,0,0,1.2062789999999999,0
5,1,0,0,0,0,1.2256070000000001,0
5,1,0,0,0,0,1.575535,0
5,1,0,0,0,0,1.193089,0
2,0,0,0,0,0,14.182317,0
5,1,0,0,0,0,1.586041,0
5,1,0,0,0,0,1.199352,0
5,1,0,0,0,0,1.549544,0
5,1,0,0,0,0,1.166303,0
5,1,0,0,0,0,1.58049,0
5,1,0,0,0,0,1.190922,0
5,1,0,0,0,0,2.14173,0
5,1,0,0,0,0,1.5810300000000002,0
2,0,0,0,0,0,13.87134,0
5,1,0,0,0,0,1.171495,0
5,1,0,0,0,0,1.23507,0
5,1,0,0,0,0,1.584168,0
5,1,0,0,0,0,1.199696,0
2,0,0,0,0,0,4.024154,0
5,1,0,0,0,0,1.576544,0
5,1,0,0,0,0,1.1989779999999999,0
5,1,0,0,0,0,1.216501,0
5,1,0,0,0,0,1.57674,0
5,1,0,0,0,0,1.213616,0
5,1,0,0,0,0,1.571439,0
5,1,0,0,0,0,1.2370079999999999,0
5,1,0,0,0,0,1.235452,0
5,1,0,0,0,0,1.20174,0
5,1,0,0,0,0,1.574887,0
